Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold,Festival_Name,Festival_Type,UPC_EAN,Product_Name,Sub_Category,Brand_Name,Brand_Tier,Shelf_Life_Days,No_of_Checkout_Counters,Avg_Billing_Time_min,Local_Population_Density,Product_Age_Days,No_of_Customer_Purchases,Unit_Cost,Promotional_Campaign_Flag,Competitor_Promotion_Flag,Google_Trends_Current_Wk,Google_Trends_Lag_1w,Shelf_Capacity,Promotion_Type,Marketing_Spend,Payday_Flag,School_Vacation_Flag,Local_Event_Flag,Launch_Date,Seasonal_Product_Flag,Online_Sales_Units,In_Store_Sales_Units,App_Traffic_Index,Website_Visits,Backorder_Flag,Supplier_Delay_Days,Fill_Rate_Pct,Loyalty_Program_Usage_Count,Repeat_Purchase_Rate,Avg_Basket_Size,Unit_Margin,Gross_Profit,Profit_Density,Stocking_Priority_Score,Stocking_Priority_Class,text_template
04/13/2023,3,4,2023,0,0,1002,Grocery,410.09,0.01,405.99,15,Urban,411.58,127.6,29.1,8.5,0.63,7,141,471,83,Unknown,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,6,5.9,12371,228,22,322.2,0,0,32,32,30,Unknown,1247,0,0,0,08/28/2022,1,12,71,488,896,0,0,88.93,11,0.14,3.77,83.79000000000002,6954.5700000000015,231.81900000000005,0.3016604761907607,Medium,Category: Grocery | Product: Nestle Beverages 1002 | SubCategory: Beverages | Brand: Nestle | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
11/12/2023,6,11,2023,1,0,1006,Grocery,227.71,0.32,154.84,10,Rural,231.02,164.1,-3.1,5.8,0.43,12,71,496,145,Diwali,Mega Festive,9655593773495,Ashirvad Spices 1006,Spices,Ashirvad,Budget,77,13,4.2,1104,268,33,189.99,1,1,92,93,113,Flash Sale,11423,0,0,0,02/17/2023,0,39,106,674,1620,0,2,99.43,18,0.25,4.39,-35.150000000000006,-5096.750000000001,-45.103982300884965,0.32206438034591267,Medium,Category: Grocery | Product: Ashirvad Spices 1006 | SubCategory: Spices | Brand: Ashirvad | BrandTier: Budget | Promotion: Flash Sale | Festival: Diwali | StoreType: Rural
02/15/2023,2,2,2023,0,0,1008,Clothing,429.89,0.25,322.42,15,Urban,448.56,158.9,7.1,6.8,0.38,5,61,375,92,Unknown,,3749811340871,FabIndia Winter wear 1008,Winter wear,FabIndia,Premium,781,6,5.9,12371,1587,51,248.82,1,0,89,92,47,Seasonal Discount,6374,0,0,0,10/12/2018,1,27,65,591,1298,0,2,93.65,17,0.35,1.8,73.60000000000002,6771.200000000003,144.06808510638302,0.35782848798922723,High,Category: Clothing | Product: FabIndia Winter wear 1008 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
01/15/2023,6,1,2023,1,0,1000,Electronics,478.63,0.25,358.97,8,Urban,502.09,153.8,12.7,7.5,0.23,2,125,206,83,Unknown,,8427460612484,Sony Computers 1000,Computers,Sony,Mid,1882,3,7.5,7119,801,30,257.45,1,0,83,89,92,Loyalty Only,3565,0,0,0,11/05/2020,0,13,70,495,923,0,5,95.4,17,0.31,2.77,101.52000000000004,8426.160000000003,91.58869565217395,0.39816791966635146,High,Category: Electronics | Product: Sony Computers 1000 | SubCategory: Computers | Brand: Sony | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
06/02/2023,4,6,2023,0,0,1013,Clothing,252.02,0.09,229.34,18,Rural,272.43,173.2,1.9,2.3,0.64,13,56,381,125,Unknown,,8974285838703,FabIndia Activewear 1013,Activewear,FabIndia,Budget,530,4,4.7,1754,905,25,160.73,0,1,27,83,76,Unknown,1630,1,1,0,12/09/2020,0,40,85,681,1647,0,0,95.22,5,0.21,5.0,68.61000000000001,8576.250000000002,112.84539473684212,0.37924710020526076,High,Category: Clothing | Product: FabIndia Activewear 1013 | SubCategory: Activewear | Brand: FabIndia | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
08/10/2023,3,8,2023,0,0,1019,Home,466.11,0.14,400.85,3,Urban,419.91,146.9,24.2,7.2,0.69,5,191,215,91,Unknown,,3209844131820,Philips Kitchenware 1019,Kitchenware,Philips,Budget,1822,9,6.6,14271,443,84,298.04,0,1,60,27,69,Unknown,1951,0,0,0,05/24/2022,0,28,63,598,1325,0,2,99.51,26,0.33,1.08,102.81,9355.710000000001,135.59,0.5064802951740527,High,Category: Home | Product: Philips Kitchenware 1019 | SubCategory: Kitchenware | Brand: Philips | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
07/25/2023,1,7,2023,0,0,1005,Grocery,293.75,0.08,270.25,7,Urban,264.39,110.4,2.4,0.0,0.47,7,165,243,86,Unknown,,9837527634092,Ashirvad Grains 1005,Grains,Ashirvad,Budget,18,8,7.3,11584,841,61,150.84,0,1,21,60,25,Unknown,1415,0,0,0,04/05/2021,0,12,74,488,896,0,2,93.82,36,0.37,1.41,119.41,10269.26,410.7704,0.3959359564841778,High,Category: Grocery | Product: Ashirvad Grains 1005 | SubCategory: Grains | Brand: Ashirvad | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
09/30/2023,5,9,2023,1,0,1006,Grocery,271.5,0.1,244.35,10,Rural,269.99,120.8,8.9,3.2,0.06,7,110,30,106,Unknown,,9655593773495,Ashirvad Spices 1006,Spices,Ashirvad,Budget,77,13,4.2,1104,268,96,168.28,0,1,31,21,113,Unknown,787,1,0,0,01/05/2023,0,41,65,688,1674,1,1,91.79,52,0.3,1.1,76.07,8063.419999999999,71.35769911504424,0.2233584921958286,Low,Category: Grocery | Product: Ashirvad Spices 1006 | SubCategory: Spices | Brand: Ashirvad | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
08/24/2023,3,8,2023,0,0,1009,Grocery,229.97,0.49,117.28,20,Urban,208.32,157.5,21.5,7.9,0.92,9,32,403,142,Unknown,,6899637250727,Ashirvad Grains 1009,Grains,Ashirvad,Budget,34,9,5.7,8788,1508,124,194.73,1,0,35,31,58,Loyalty Only,4196,0,0,0,07/08/2019,0,21,121,550,1137,0,0,96.72,48,0.24,1.15,-77.44999999999999,-10997.899999999998,-189.61896551724135,0.2629135451362008,Low,Category: Grocery | Product: Ashirvad Grains 1009 | SubCategory: Grains | Brand: Ashirvad | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
12/06/2023,2,12,2023,0,0,1006,Electronics,108.6,0.08,99.91,9,Rural,118.91,181.4,14.3,5.0,0.98,3,116,265,160,Unknown,,8825556932784,Sony Computers 1006,Computers,Sony,Premium,1132,10,7.6,1191,1426,58,88.44,0,0,63,35,62,Unknown,1917,0,1,0,01/10/2020,0,18,142,529,1057,0,7,96.44,17,0.17,2.76,11.469999999999999,1835.1999999999998,29.599999999999998,0.30994776372158694,Medium,Category: Electronics | Product: Sony Computers 1006 | SubCategory: Computers | Brand: Sony | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
08/16/2023,2,8,2023,0,0,1001,Electronics,6.84,0.13,5.95,14,Rural,6.46,90.8,24.5,3.2,0.43,12,44,10,128,Unknown,,8620831801921,Sony Accessories 1001,Accessories,Sony,Premium,1265,11,7.6,1293,1984,67,4.75,1,1,58,63,21,Seasonal Discount,5254,0,0,0,03/11/2018,0,30,98,612,1379,1,5,89.79,16,0.35,1.91,1.2000000000000002,153.60000000000002,7.314285714285715,0.20154979589091554,Low,Category: Electronics | Product: Sony Accessories 1001 | SubCategory: Accessories | Brand: Sony | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
01/09/2023,0,1,2023,0,1,1003,Beauty,124.55,0.3,87.18,14,Urban,123.87,101.3,33.4,5.2,0.61,4,112,81,122,Unknown,,6350352982163,Dove Skincare 1003,Skincare,Dove,Premium,391,5,2.1,7326,1782,64,76.8,1,0,48,58,63,Loyalty Only,6583,0,0,0,02/22/2018,0,22,100,557,1164,0,1,88.74,19,0.21,1.91,10.38000000000001,1266.3600000000013,20.1009523809524,0.23749248802033185,Low,Category: Beauty | Product: Dove Skincare 1003 | SubCategory: Skincare | Brand: Dove | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
06/15/2023,3,6,2023,0,1,1016,Clothing,257.31,0.31,177.54,11,Urban,234.73,189.6,-0.3,11.9,0.45,9,128,481,141,Unknown,,2699066886820,Levis Ethnic wear 1016,Ethnic wear,Levis,Budget,1302,6,4.4,6438,941,81,200.84,1,0,55,48,60,Flash Sale,2790,0,1,0,11/16/2020,1,45,96,715,1781,0,0,92.07,23,0.2,1.74,-23.30000000000001,-3285.3000000000015,-54.755000000000024,0.33521364896995615,Medium,Category: Clothing | Product: Levis Ethnic wear 1016 | SubCategory: Ethnic wear | Brand: Levis | BrandTier: Budget | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
11/15/2023,2,11,2023,0,0,1000,Clothing,193.08,0.08,177.63,1,Urban,193.93,136.8,23.4,4.2,0.32,14,41,155,92,Unknown,,7738194950076,Allen Solly Activewear 1000,Activewear,Allen Solly,Premium,829,9,5.5,5995,706,20,113.03,0,1,87,55,90,Unknown,1332,0,0,0,12/09/2021,0,22,70,557,1164,0,3,98.95,9,0.12,4.6,64.6,5943.2,66.03555555555555,0.39154244166421276,High,Category: Clothing | Product: Allen Solly Activewear 1000 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
08/02/2023,2,8,2023,0,0,1009,Home,227.0,0.4,136.2,4,Rural,221.55,76.8,4.2,8.0,0.08,8,11,165,104,Unknown,,7030810140677,Sleepwell Kitchenware 1009,Kitchenware,Sleepwell,Premium,1569,6,6.0,1738,943,88,144.35,1,0,45,87,22,Loyalty Only,2314,1,0,0,01/01/2021,0,22,82,557,1164,0,1,89.79,40,0.32,1.18,-8.150000000000006,-847.6000000000006,-38.52727272727275,0.31468866612300994,Medium,Category: Home | Product: Sleepwell Kitchenware 1009 | SubCategory: Kitchenware | Brand: Sleepwell | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
04/27/2023,3,4,2023,0,0,1018,Grocery,490.42,0.39,299.16,6,Rural,445.76,149.6,11.6,19.7,0.46,12,121,207,98,Unknown,,9284369426405,Amul Beverages 1018,Beverages,Amul,Mid,82,8,4.8,1952,653,71,275.76,1,0,22,45,59,Loyalty Only,5308,0,0,0,07/13/2021,1,18,80,529,1057,0,0,93.09,33,0.32,1.38,23.400000000000034,2293.2000000000035,38.86779661016955,0.2944617702878495,Medium,Category: Grocery | Product: Amul Beverages 1018 | SubCategory: Beverages | Brand: Amul | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
12/10/2023,6,12,2023,1,1,1014,Electronics,178.38,0.12,156.97,5,Rural,172.5,198.6,-3.7,6.1,0.82,7,131,23,166,Unknown,,9068867798232,Samsung Mobiles 1014,Mobiles,Samsung,Budget,1364,13,2.3,682,1510,38,148.17,0,0,83,22,52,Unknown,1227,0,1,0,10/22/2019,0,49,117,743,1888,1,5,87.67,14,0.25,4.37,8.800000000000011,1460.800000000002,28.09230769230773,0.18716066036898166,Low,Category: Electronics | Product: Samsung Mobiles 1014 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
03/13/2023,0,3,2023,0,0,1009,Home,228.83,0.14,196.79,3,Urban,223.86,173.5,0.4,4.3,0.02,8,25,294,123,Unknown,,7030810140677,Sleepwell Kitchenware 1009,Kitchenware,Sleepwell,Premium,1569,9,6.6,14271,943,34,151.19,0,0,69,83,114,Unknown,1757,0,0,0,08/12/2020,0,38,85,667,1593,0,0,93.32,12,0.16,3.62,45.599999999999994,5608.799999999999,49.199999999999996,0.4055726235011982,High,Category: Home | Product: Sleepwell Kitchenware 1009 | SubCategory: Kitchenware | Brand: Sleepwell | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
03/05/2023,6,3,2023,1,0,1018,Home,71.09,0.47,37.68,2,Rural,78.06,161.9,7.8,0.2,0.58,9,153,374,159,Unknown,,178029681125,Ikea Furniture 1018,Furniture,Ikea,Premium,2770,8,6.7,1688,947,48,56.44,1,1,70,69,23,Loyalty Only,6419,1,0,0,07/31/2020,0,38,121,667,1593,0,0,90.83,20,0.37,3.31,-18.759999999999998,-2982.8399999999997,-129.6886956521739,0.39673774717230587,High,Category: Home | Product: Ikea Furniture 1018 | SubCategory: Furniture | Brand: Ikea | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
07/24/2023,0,7,2023,0,0,1011,Electronics,28.74,0.41,16.96,3,Urban,27.06,81.2,8.7,2.3,0.88,12,188,178,125,Unknown,,4385547629763,Samsung Computers 1011,Computers,Samsung,Mid,1224,9,6.6,14271,1637,93,20.89,1,0,80,70,37,BOGO,1510,0,0,0,01/29/2019,0,48,77,736,1861,0,4,90.46,54,0.23,1.34,-3.9299999999999997,-491.24999999999994,-13.277027027027026,0.26499398158463333,Low,Category: Electronics | Product: Samsung Computers 1011 | SubCategory: Computers | Brand: Samsung | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Urban
07/28/2023,4,7,2023,0,0,1015,Clothing,388.83,0.35,252.74,9,Urban,392.31,181.4,31.0,4.2,0.22,4,101,331,102,Unknown,,5121255293176,FabIndia Activewear 1015,Activewear,FabIndia,Premium,1105,3,6.8,6250,173,53,210.81,1,1,52,80,25,Flash Sale,3066,0,0,0,02/05/2023,0,31,71,619,1406,0,2,93.25,20,0.24,1.92,41.93000000000001,4276.860000000001,171.07440000000003,0.3843313590150015,High,Category: Clothing | Product: FabIndia Activewear 1015 | SubCategory: Activewear | Brand: FabIndia | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
03/13/2023,0,3,2023,0,0,1008,Grocery,287.49,0.04,275.99,19,Rural,315.51,128.9,24.7,8.0,0.18,5,63,49,84,Unknown,,8274135829664,Ashirvad Spices 1008,Spices,Ashirvad,Budget,52,11,2.9,1411,987,79,187.45,0,1,69,52,35,Unknown,1868,0,0,0,06/29/2020,0,25,59,577,1245,0,2,92.3,17,0.36,1.06,88.54000000000002,7437.3600000000015,212.49600000000004,0.31148786701158504,Medium,Category: Grocery | Product: Ashirvad Spices 1008 | SubCategory: Spices | Brand: Ashirvad | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
10/04/2023,2,10,2023,0,0,1014,Clothing,381.55,0.21,301.42,19,Urban,403.83,183.4,33.9,2.9,0.77,9,157,489,125,Unknown,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,15,3.6,7003,1239,50,303.17,1,1,42,69,82,Seasonal Discount,4799,1,0,0,05/13/2020,1,47,78,729,1835,0,3,86.66,24,0.11,2.5,-1.75,-218.75,-2.667682926829268,0.22131200905401072,Low,Category: Clothing | Product: FabIndia Winter wear 1014 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Mid | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
10/01/2023,6,10,2023,1,0,1016,Home,79.18,0.28,57.01,17,Rural,86.99,99.5,19.0,16.1,0.26,7,42,6,136,Unknown,,4975301079524,Philips Kitchenware 1016,Kitchenware,Philips,Mid,2051,4,2.6,1279,1701,122,48.63,1,0,89,42,27,Seasonal Discount,3114,1,0,0,02/03/2019,0,49,87,743,1888,1,0,95.22,70,0.32,1.11,8.379999999999995,1139.6799999999994,42.21037037037035,0.4125072467260839,High,Category: Home | Product: Philips Kitchenware 1016 | SubCategory: Kitchenware | Brand: Philips | BrandTier: Mid | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
11/16/2023,3,11,2023,0,0,1013,Grocery,288.06,0.09,262.13,18,Urban,315.04,59.3,4.7,1.6,0.19,14,145,99,61,Unknown,,5066512285191,Tata Beverages 1013,Beverages,Tata,Mid,39,13,2.6,5779,102,14,205.22,0,0,65,89,77,Unknown,662,0,0,0,08/06/2023,1,6,55,447,735,0,3,96.48,6,0.35,4.36,56.91,3471.5099999999998,45.08454545454545,0.29595735476597546,Medium,Category: Grocery | Product: Tata Beverages 1013 | SubCategory: Beverages | Brand: Tata | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
12/04/2023,0,12,2023,0,0,1017,Beauty,130.55,0.22,101.83,11,Rural,130.28,121.4,8.1,6.8,0.38,4,161,80,127,Unknown,,9755188027019,Lakme Makeup 1017,Makeup,Lakme,Mid,504,5,3.3,1637,1351,25,69.08,1,0,10,65,93,Seasonal Discount,3065,1,1,0,03/23/2020,0,29,98,605,1352,0,1,98.12,11,0.36,5.08,32.75,4159.25,44.723118279569896,0.3790184145152487,High,Category: Beauty | Product: Lakme Makeup 1017 | SubCategory: Makeup | Brand: Lakme | BrandTier: Mid | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
04/05/2023,2,4,2023,0,0,1001,Home,117.89,0.3,82.52,12,Urban,122.52,90.5,7.8,2.7,0.39,6,62,240,113,Unknown,,7102851061712,Tupperware Bedding 1001,Bedding,Tupperware,Mid,2790,8,4.4,7650,616,43,99.86,1,1,42,10,76,Flash Sale,5172,1,0,0,07/28/2021,0,14,99,502,950,0,0,89.76,11,0.28,2.63,-17.340000000000003,-1959.4200000000003,-25.781842105263163,0.41871534043078895,High,Category: Home | Product: Tupperware Bedding 1001 | SubCategory: Bedding | Brand: Tupperware | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
06/15/2023,3,6,2023,0,0,1003,Clothing,10.71,0.16,9.0,3,Urban,9.88,157.3,8.1,3.3,0.87,11,73,323,156,Unknown,,742708927336,Allen Solly Activewear 1003,Activewear,Allen Solly,Mid,581,9,6.6,14271,1772,132,6.14,1,1,81,42,108,BOGO,3693,0,1,0,08/08/2018,0,50,106,749,1915,0,3,97.6,55,0.37,1.18,2.8600000000000003,446.16,4.131111111111111,0.33529384841361304,Medium,Category: Clothing | Product: Allen Solly Activewear 1003 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Urban
02/01/2023,2,2,2023,0,0,1017,Clothing,69.52,0.39,42.41,18,Urban,68.7,193.6,21.9,8.1,0.62,1,67,180,168,Unknown,,4805376805555,FabIndia Winter wear 1017,Winter wear,FabIndia,Budget,949,13,2.6,5779,1863,144,56.12,1,1,63,81,119,Seasonal Discount,2886,1,0,0,12/26/2017,1,25,143,577,1245,0,0,85.89,48,0.14,1.17,-13.71,-2303.28,-19.35529411764706,0.23970284726796998,Low,Category: Clothing | Product: FabIndia Winter wear 1017 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
01/11/2023,2,1,2023,0,0,1006,Clothing,158.09,0.42,91.69,6,Urban,167.86,153.6,16.2,1.8,0.41,1,127,292,134,Unknown,,3008747811724,FabIndia Formalwear 1006,Formalwear,FabIndia,Mid,1057,7,3.6,6002,1238,39,123.15,1,0,38,63,93,Loyalty Only,3816,0,0,1,08/22/2019,0,45,89,715,1781,0,1,90.61,23,0.34,3.44,-31.460000000000008,-4215.640000000001,-45.32946236559141,0.28735578079127,Medium,Category: Clothing | Product: FabIndia Formalwear 1006 | SubCategory: Formalwear | Brand: FabIndia | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
10/28/2023,5,10,2023,1,0,1012,Electronics,62.85,0.16,52.79,7,Urban,62.92,183.0,10.4,0.5,0.53,9,46,480,148,Unknown,,8638690599897,Samsung Mobiles 1012,Mobiles,Samsung,Premium,1796,8,7.3,11584,1727,133,52.52,1,1,28,38,93,Seasonal Discount,4383,0,0,0,02/04/2019,0,16,132,516,1003,0,1,98.57,45,0.22,1.11,0.269999999999996,39.95999999999941,0.4296774193548324,0.4610255351910392,High,Category: Electronics | Product: Samsung Mobiles 1012 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
08/05/2023,5,8,2023,1,0,1014,Home,493.0,0.42,285.94,1,Rural,512.99,118.0,1.0,3.7,0.95,8,21,82,110,Unknown,,7203826864190,Tupperware Decor 1014,Decor,Tupperware,Budget,2244,8,4.6,1920,1822,35,330.99,1,1,65,28,61,Seasonal Discount,4442,1,0,0,08/09/2018,1,17,93,522,1030,0,0,88.99,8,0.35,3.14,-45.05000000000001,-4955.500000000001,-81.2377049180328,0.3514230273614797,High,Category: Home | Product: Tupperware Decor 1014 | SubCategory: Decor | Brand: Tupperware | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
10/16/2023,0,10,2023,0,0,1000,Grocery,157.77,0.05,149.88,6,Urban,165.52,165.7,-4.1,3.8,0.11,13,93,53,123,Unknown,,6817973669476,Amul Spices 1000,Spices,Amul,Budget,63,7,3.6,6002,1680,34,86.07,0,1,91,65,23,Unknown,1757,0,0,0,03/11/2019,0,36,87,653,1540,1,0,99.28,8,0.11,3.62,63.81,7848.63,341.24478260869563,0.4272882211709184,High,Category: Grocery | Product: Amul Spices 1000 | SubCategory: Spices | Brand: Amul | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
04/12/2023,2,4,2023,0,0,1010,Clothing,69.51,0.42,40.32,18,Urban,66.08,176.5,3.8,8.0,0.21,1,141,89,145,Unknown,,9907038161151,Zara Activewear 1010,Activewear,Zara,Premium,611,13,2.6,5779,300,40,40.97,1,0,60,91,72,Seasonal Discount,6350,0,0,0,06/16/2022,0,32,113,626,1432,0,3,96.95,21,0.13,3.62,-0.6499999999999986,-94.2499999999998,-1.309027777777775,0.32689405688899786,Medium,Category: Clothing | Product: Zara Activewear 1010 | SubCategory: Activewear | Brand: Zara | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
09/24/2023,6,9,2023,1,0,1009,Clothing,103.55,0.08,95.27,13,Urban,111.33,156.6,-0.7,17.3,0.96,13,103,438,167,Unknown,,790826902237,Allen Solly Formalwear 1009,Formalwear,Allen Solly,Premium,1265,7,3.2,14233,205,35,86.85,0,0,74,60,58,Unknown,1691,0,0,0,03/03/2023,0,44,123,708,1754,0,2,85.36,13,0.12,4.77,8.420000000000002,1406.1400000000003,24.243793103448283,0.24090266924493886,Low,Category: Clothing | Product: Allen Solly Formalwear 1009 | SubCategory: Formalwear | Brand: Allen Solly | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
08/02/2023,2,8,2023,0,0,1004,Electronics,295.91,0.04,284.07,19,Urban,293.53,126.2,26.4,0.3,0.96,11,168,202,110,Unknown,,2506873456755,Sony Mobiles 1004,Mobiles,Sony,Premium,1119,15,3.6,7003,549,66,229.56,0,0,83,74,69,Unknown,1691,1,0,0,01/30/2022,0,19,91,536,1084,0,1,86.28,27,0.15,1.67,54.50999999999999,5996.0999999999985,86.89999999999998,0.2782369565572671,Medium,Category: Electronics | Product: Sony Mobiles 1004 | SubCategory: Mobiles | Brand: Sony | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
06/28/2023,2,6,2023,0,0,1015,Grocery,36.7,0.32,24.96,7,Rural,34.57,143.9,-0.5,4.5,0.18,2,95,30,142,Unknown,,9597694480687,Amul Grains 1015,Grains,Amul,Mid,46,11,5.2,1046,555,98,30.81,1,1,54,83,49,BOGO,1728,0,1,1,12/20/2021,0,34,108,639,1486,1,2,86.49,53,0.34,1.45,-5.849999999999998,-830.6999999999997,-16.95306122448979,0.1064514203825828,Low,Category: Grocery | Product: Amul Grains 1015 | SubCategory: Grains | Brand: Amul | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
03/29/2023,2,3,2023,0,0,1010,Home,431.9,0.24,328.24,19,Rural,463.46,155.1,24.0,5.7,0.15,13,47,192,66,Unknown,,5360161709121,Ikea Kitchenware 1010,Kitchenware,Ikea,Mid,2038,11,2.9,1411,496,45,230.57,1,0,13,54,54,BOGO,4036,0,0,0,11/18/2021,0,25,41,577,1245,0,2,96.01,23,0.32,1.47,97.67000000000002,6446.220000000001,119.37444444444446,0.46946878384735446,High,Category: Home | Product: Ikea Kitchenware 1010 | SubCategory: Kitchenware | Brand: Ikea | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
02/10/2023,4,2,2023,0,0,1005,Beauty,480.94,0.45,264.52,9,Urban,473.04,88.0,10.4,21.3,0.42,4,174,487,93,Unknown,,4610429189629,Nivea Fragrance 1005,Fragrance,Nivea,Premium,596,3,6.8,6250,1649,33,368.21,1,0,43,13,33,Loyalty Only,5820,0,0,0,08/06/2018,0,9,84,467,816,0,3,95.39,18,0.16,2.82,-103.69,-9643.17,-292.21727272727276,0.20738203901997665,Low,Category: Beauty | Product: Nivea Fragrance 1005 | SubCategory: Fragrance | Brand: Nivea | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
03/17/2023,4,3,2023,0,0,1008,Electronics,127.14,0.18,104.25,3,Urban,133.5,171.4,-2.1,14.3,0.05,1,101,99,126,Unknown,,1289795028296,Bose Audio 1008,Audio,Bose,Budget,1885,9,6.6,14271,288,26,81.78,1,0,30,43,120,Loyalty Only,4451,0,0,0,06/02/2022,0,37,89,660,1566,0,7,99.4,12,0.16,4.85,22.47,2831.22,23.5935,0.4004316021255202,High,Category: Electronics | Product: Bose Audio 1008 | SubCategory: Audio | Brand: Bose | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
02/15/2023,2,2,2023,0,0,1012,Home,227.8,0.14,195.91,12,Rural,229.99,192.5,27.5,6.2,0.65,2,23,348,129,Unknown,,8680191775025,Tupperware Decor 1012,Decor,Tupperware,Budget,1644,5,7.8,1981,265,115,137.79,0,1,10,30,52,Unknown,1368,0,0,0,05/26/2022,1,20,109,543,1111,0,3,93.57,32,0.15,1.12,58.120000000000005,7497.4800000000005,144.1823076923077,0.4032014674790974,High,Category: Home | Product: Tupperware Decor 1012 | SubCategory: Decor | Brand: Tupperware | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
06/09/2023,4,6,2023,0,0,1007,Beauty,15.96,0.25,11.97,20,Urban,15.58,119.8,18.2,3.7,0.08,5,84,88,132,Unknown,,7395325907962,Nivea Skincare 1007,Skincare,Nivea,Mid,637,9,5.7,8788,559,71,12.0,1,1,31,10,82,Flash Sale,4720,0,1,0,11/27/2021,0,29,103,605,1352,0,0,93.28,38,0.23,1.86,-0.02999999999999936,-3.9599999999999156,-0.048292682926828236,0.3229712592605786,Medium,Category: Beauty | Product: Nivea Skincare 1007 | SubCategory: Skincare | Brand: Nivea | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
